"","y","x1","x2","x3","x4","x5","x6"
"776",0,0,4044,21,709,734,55
"777",0,0,2476,68,146,630,18
"778",0,0,7115,77,303,552,47
"779",1,1,3650,28,496,527,33
"780",0,0,1526,56,847,503,45
"781",0,1,3070,73,785,622,83
"782",0,0,5505,57,605,706,60
"783",1,0,7423,51,781,741,53
"784",0,0,6587,51,766,517,6
"785",0,1,6271,18,376,526,64
"786",1,0,1802,78,389,615,32
"787",1,0,3417,64,370,511,6
"788",0,0,6664,18,215,638,93
"789",1,1,1609,76,146,798,32
"790",1,1,7170,67,546,738,42
"791",0,1,2891,30,126,575,27
"792",0,0,1583,54,783,703,88
"793",1,0,2702,79,114,504,70
"794",1,0,6196,69,114,675,95
"795",0,0,5121,27,243,760,6
"796",1,0,1328,71,320,546,88
"797",1,1,4619,73,737,585,18
"798",0,0,4784,22,654,689,18
"799",1,1,4511,53,276,700,99
"800",0,1,8254,33,203,662,88
"801",0,0,2593,35,316,754,27
"802",0,0,6843,33,181,640,68
"803",1,1,8247,63,477,647,64
"804",0,1,5870,37,324,814,71
"805",1,0,8477,58,325,672,78
"806",0,0,5523,30,504,541,17
"807",1,1,4681,78,756,699,16
"808",0,1,4093,49,457,638,96
"809",1,0,2605,73,533,503,68
"810",0,0,4246,33,539,748,23
"811",0,0,2658,51,515,844,81
"812",1,0,6234,27,726,526,64
"813",0,0,7940,60,559,606,7
"814",1,0,2760,30,705,527,2
"815",1,0,3826,67,483,828,34
"816",0,0,7834,76,424,624,31
"817",0,1,5630,29,706,784,50
"818",1,1,6178,24,711,656,94
"819",0,1,5688,29,658,526,45
"820",0,1,1215,66,831,563,45
"821",0,0,4111,20,158,798,47
"822",0,1,7638,18,847,812,45
"823",0,1,4006,61,224,741,71
"824",0,1,7527,24,763,635,89
"825",1,1,7644,39,469,740,58
"826",0,0,6490,56,381,751,86
"827",1,1,8277,69,673,584,80
"828",1,1,3576,32,378,517,60
"829",1,0,7131,50,641,769,24
"830",0,1,4678,45,273,759,29
"831",1,1,6922,35,355,710,95
"832",1,1,6028,40,812,655,33
"833",1,1,6020,46,119,612,13
"834",0,0,4876,19,466,589,63
"835",0,1,5597,77,152,829,69
"836",1,1,6915,64,496,696,64
"837",0,0,2065,32,570,647,4
"838",0,1,1447,31,802,806,55
"839",0,1,7863,19,149,827,8
"840",1,0,6395,33,147,711,90
"841",1,1,4261,32,224,550,29
"842",0,1,5268,71,193,813,14
"843",1,1,2609,71,299,589,13
"844",0,0,1952,71,358,715,56
"845",1,0,3906,38,341,773,93
"846",1,1,1258,35,232,799,97
"847",0,0,4531,21,379,729,17
"848",0,0,6178,20,572,668,50
"849",1,1,1724,75,221,807,17
"850",0,0,4303,66,739,644,19
"851",0,1,3261,35,625,708,65
"852",0,0,3427,46,734,539,53
"853",0,0,5239,54,500,527,3
"854",1,1,2422,62,237,565,100
"855",1,1,6064,31,230,617,87
"856",0,0,3575,25,202,828,38
"857",0,1,1684,54,175,764,72
"858",0,1,1275,20,259,614,41
"859",1,1,1421,35,247,792,5
"860",0,1,3481,35,509,674,33
"861",1,1,5212,66,587,618,13
"862",1,0,1933,30,109,512,97
"863",1,1,2706,59,338,789,70
"864",0,0,4872,19,781,645,26
"865",0,0,7828,20,188,567,7
"866",1,0,1464,75,537,581,52
"867",0,0,5816,26,575,525,2
"868",0,0,2330,63,111,689,16
"869",0,1,2528,22,593,830,71
"870",0,0,2724,44,624,587,71
"871",0,1,1433,27,114,819,47
"872",1,0,7068,71,709,527,91
"873",0,1,2271,57,227,693,83
"874",0,0,3493,25,677,726,73
"875",1,1,3422,27,601,609,75
"876",0,1,2061,69,713,574,70
"877",0,1,2872,28,768,734,84
"878",1,0,1916,79,479,699,27
"879",0,0,8255,39,400,716,80
"880",1,1,2099,45,505,614,66
"881",1,1,6639,60,282,712,42
"882",0,1,1708,49,368,655,25
"883",1,0,2987,66,318,742,77
"884",1,1,1110,63,359,683,95
"885",1,0,1889,58,684,811,22
"886",0,1,3170,51,683,812,27
"887",1,1,3324,39,187,609,39
"888",0,0,2772,49,224,838,34
"889",0,0,2709,50,131,538,50
"890",0,0,5528,55,759,739,25
"891",0,0,7861,38,346,615,80
"892",0,0,5942,22,380,670,3
"893",0,0,8064,28,145,595,29
"894",1,1,5476,58,532,598,50
"895",1,1,8187,39,703,546,43
"896",1,0,5950,67,753,567,67
"897",0,1,4877,76,500,813,28
"898",0,1,2475,51,768,685,14
"899",0,1,4597,48,547,842,80
"900",0,0,6189,53,610,843,47
"901",1,1,4778,75,361,659,31
"902",1,1,2237,47,324,535,28
"903",1,0,4544,67,189,597,82
"904",0,1,6487,45,791,532,57
"905",1,1,8417,26,348,746,100
"906",0,1,5313,71,576,788,76
"907",1,1,1418,79,467,675,77
"908",1,1,4509,62,569,609,8
"909",0,1,6449,52,479,584,4
"910",0,0,2430,32,134,549,12
"911",1,0,2351,76,629,518,71
"912",0,1,3689,23,563,700,59
"913",1,1,3840,49,706,799,78
"914",0,1,3746,27,806,798,41
"915",0,0,1186,73,197,822,87
"916",0,1,7437,62,275,541,28
"917",0,0,3036,29,420,814,50
"918",0,1,2400,67,595,760,60
"919",1,1,8311,37,386,709,76
"920",0,0,7284,44,363,670,84
"921",1,0,8164,27,243,654,13
"922",1,1,6642,47,131,625,97
"923",0,1,7428,71,703,720,25
"924",1,0,8079,74,289,570,64
"925",1,1,2264,50,211,712,30
"926",1,0,4926,50,566,802,54
"927",1,0,2690,32,262,636,11
"928",1,0,7475,55,275,833,49
"929",1,1,1156,52,423,715,26
"930",0,0,3741,50,340,503,6
"931",1,0,8043,49,774,734,40
"932",0,1,1447,23,596,819,84
"933",1,0,1612,47,826,849,45
"934",1,0,7325,57,269,796,70
"935",1,1,2917,32,737,835,22
"936",1,1,3976,20,403,522,93
"937",0,1,2157,46,208,691,21
"938",1,1,5958,62,780,681,8
"939",1,0,7338,42,120,721,36
"940",0,1,6629,31,405,507,74
"941",1,0,6831,72,105,835,44
"942",0,1,4808,71,707,715,90
"943",1,0,7828,59,688,595,35
"944",1,1,7005,79,535,622,7
"945",0,0,4086,21,171,510,2
"946",1,1,2830,76,179,674,20
"947",1,0,6745,65,517,511,7
"948",0,0,6653,34,685,614,87
"949",0,1,1102,33,409,780,3
"950",0,0,4421,49,419,539,16
"951",0,1,7668,35,667,545,45
"952",1,1,1738,60,446,749,55
"953",0,0,1648,70,309,828,50
"954",0,1,3094,38,381,847,12
"955",0,1,2501,31,696,540,15
"956",0,0,4819,72,757,661,84
"957",0,1,3413,25,437,823,75
"958",0,0,5503,55,653,504,64
"959",1,0,4417,76,207,770,97
"960",1,1,8484,46,172,822,32
"961",0,1,4185,27,794,804,62
"962",0,1,7813,47,253,649,59
"963",0,1,7413,62,635,663,41
"964",1,0,4810,62,571,592,51
"965",1,0,5279,52,629,713,95
"966",0,0,7004,60,194,595,57
"967",1,1,7528,38,253,684,45
"968",1,1,1896,26,223,511,76
"969",0,1,5419,60,811,773,2
"970",1,1,7335,61,621,514,21
"971",0,1,4071,54,773,803,25
"972",1,1,5308,80,651,651,65
"973",0,1,3163,56,615,818,86
"974",1,0,7017,75,184,552,23
"975",1,0,8031,62,182,624,88
"976",0,1,2844,44,301,586,33
"977",0,1,7848,33,125,633,92
"978",0,1,1042,42,555,821,89
"979",1,0,7736,76,383,751,50
"980",1,1,2418,56,648,687,75
"981",1,0,5501,49,767,704,84
"982",0,1,8178,27,820,704,89
"983",0,0,2191,23,233,691,15
"984",1,1,4408,21,477,785,97
"985",1,0,2501,72,415,607,54
"986",1,0,7453,51,141,710,41
"987",1,0,2619,32,272,805,9
"988",0,0,3473,79,845,696,15
"989",0,1,4432,58,540,664,25
"990",1,0,5037,36,311,641,99
"991",0,0,5393,21,102,575,78
"992",0,0,8246,49,601,674,92
"993",0,0,4370,53,751,735,75
"994",0,0,4896,44,646,753,56
"995",0,0,6511,57,609,741,37
"996",0,0,4206,38,415,656,11
"997",1,1,3622,64,318,597,49
"998",0,0,2345,48,312,817,35
"999",1,0,1576,62,269,735,77
"1000",1,0,6132,45,107,672,27
"1001",0,1,5422,68,329,669,92
"1002",1,1,1617,24,780,637,94
"1003",0,0,2549,33,230,840,95
"1004",0,0,6083,30,218,671,31
"1005",0,0,2488,22,847,763,34
"1006",1,0,4576,38,478,686,76
"1007",0,1,1177,21,166,654,51
"1008",0,1,6029,51,700,833,88
"1009",0,0,2561,55,769,688,78
"1010",0,1,7436,25,733,685,4
"1011",1,0,7961,77,785,503,43
"1012",0,1,1074,48,322,595,66
"1013",1,1,6476,76,145,566,6
"1014",0,1,2526,64,696,810,55
"1015",1,1,5633,29,124,572,19
"1016",0,1,4879,35,237,557,49
"1017",1,1,3366,30,121,584,34
"1018",0,0,6036,19,494,750,29
"1019",1,1,8447,39,179,569,71
"1020",0,0,2523,63,130,828,64
"1021",1,1,2725,71,139,567,11
"1022",0,1,8104,62,135,837,59
"1023",0,0,3171,69,262,831,69
"1024",1,0,6898,55,600,620,89
"1025",0,1,5623,40,241,725,4
"1026",0,0,2656,19,804,795,68
"1027",1,1,6671,35,497,521,52
"1028",0,0,2305,27,772,656,21
"1029",0,0,3177,49,839,759,57
"1030",1,1,1698,29,646,787,75
"1031",1,0,4436,43,666,562,52
"1032",0,1,4176,39,169,676,95
"1033",0,0,7555,37,509,586,9
"1034",1,0,4423,47,559,573,53
"1035",0,1,5335,52,126,547,73
"1036",1,0,3583,46,134,711,46
"1037",1,0,3274,59,622,663,90
"1038",1,1,4244,76,505,727,97
"1039",0,0,3469,55,267,596,9
"1040",1,1,8353,79,152,711,53
"1041",1,1,2284,51,168,600,96
"1042",0,1,3904,19,828,649,53
"1043",0,1,7786,20,116,774,21
"1044",1,1,1223,34,225,593,46
"1045",0,0,2728,19,775,729,62
"1046",1,0,5406,49,228,747,55
"1047",0,1,4250,38,694,767,32
"1048",0,1,6599,70,162,831,96
"1049",0,0,2763,20,131,818,100
"1050",1,0,4325,75,470,560,79
"1051",1,1,4448,79,374,761,20
"1052",1,0,6657,79,590,778,17
"1053",0,0,3778,74,275,824,52
"1054",1,1,1244,76,804,535,23
"1055",1,1,7400,75,786,796,7
"1056",1,0,4194,57,293,763,65
"1057",1,1,3177,49,605,673,27
"1058",0,0,8364,35,714,653,85
"1059",0,0,8292,45,586,765,53
"1060",1,1,7826,30,615,841,44
"1061",1,1,7475,66,358,641,30
"1062",0,1,6181,50,197,805,76
"1063",1,1,4570,49,728,738,64
"1064",0,1,3116,38,206,798,50
"1065",1,0,1752,69,527,704,40
"1066",1,0,7302,38,789,545,88
"1067",1,0,1529,66,731,766,18
"1068",0,1,7066,19,434,548,87
"1069",1,0,7853,69,207,803,70
"1070",1,1,7173,50,493,535,64
"1071",0,0,1010,69,448,569,3
"1072",1,0,5747,74,476,653,81
"1073",0,1,7968,20,411,632,3
"1074",0,0,2416,63,839,524,24
"1075",1,0,2786,49,817,692,66
"1076",1,1,6678,40,230,628,42
"1077",0,1,4222,47,602,717,69
"1078",1,1,2550,35,279,612,41
"1079",0,1,7696,50,395,537,21
"1080",0,1,2939,70,363,696,17
"1081",1,1,2781,58,585,849,78
"1082",1,1,1491,47,596,625,8
"1083",0,1,1606,69,227,523,4
"1084",1,1,6986,73,677,644,38
"1085",0,1,3278,28,828,827,5
"1086",1,0,2995,45,331,522,59
"1087",0,0,1576,31,474,507,29
"1088",1,0,3497,29,297,574,93
"1089",1,0,5472,58,708,751,96
"1090",1,0,7746,58,119,610,95
"1091",0,0,2237,42,465,766,26
"1092",0,1,4031,18,166,696,82
"1093",1,1,1455,71,323,644,24
"1094",0,1,1956,23,275,821,32
"1095",0,0,7307,37,832,605,25
"1096",0,0,4708,74,661,835,60
"1097",1,1,4919,67,748,778,52
"1098",0,0,1947,32,342,640,26
"1099",1,1,6596,68,435,721,62
"1100",1,1,5576,39,116,756,57
"1101",1,1,6753,77,487,633,25
"1102",0,0,6840,28,514,752,52
"1103",0,1,5797,53,294,790,99
"1104",1,1,4693,41,367,694,95
"1105",0,0,4888,36,773,653,81
"1106",0,0,2318,64,219,767,35
"1107",1,1,3480,76,766,650,59
"1108",0,1,5350,52,634,697,86
"1109",0,1,7847,34,157,796,18
"1110",1,0,6747,70,242,520,3
"1111",0,0,5835,30,760,729,58
"1112",1,0,1946,58,832,514,42
"1113",1,0,7207,43,116,564,66
"1114",0,0,7622,24,835,626,56
"1115",0,1,7812,21,485,684,39
"1116",1,1,7290,79,278,613,76
"1117",0,0,2077,26,614,768,99
"1118",1,1,1147,27,454,609,24
"1119",1,1,2270,61,703,710,27
"1120",1,1,5769,77,693,595,74
"1121",1,1,4672,54,848,668,57
"1122",0,0,7263,48,757,629,95
"1123",0,0,5089,41,408,783,29
"1124",0,0,7239,33,498,554,4
"1125",0,0,2542,66,216,507,46
"1126",1,1,4694,79,709,569,88
"1127",1,1,3488,42,661,670,44
"1128",0,0,5632,49,654,758,28
"1129",0,0,4505,29,671,793,54
"1130",0,1,8114,63,444,739,6
"1131",0,0,4611,71,353,507,16
"1132",1,1,3760,79,703,841,34
"1133",1,0,3271,80,554,718,93
"1134",0,0,8118,75,417,733,8
"1135",1,1,7063,57,446,619,25
"1136",0,1,5737,35,138,718,9
"1137",1,0,7810,67,826,631,92
"1138",0,0,5812,58,491,841,77
"1139",0,1,6790,25,180,714,84
"1140",0,0,7043,67,808,793,60
"1141",1,1,3916,79,668,753,14
"1142",0,0,5306,45,464,637,39
"1143",1,0,4127,59,807,553,25
"1144",0,0,1169,78,128,756,94
"1145",1,1,1734,61,754,605,58
"1146",1,0,6691,51,563,660,4
"1147",1,1,5453,43,541,778,39
"1148",0,0,8047,33,501,688,59
"1149",1,1,6595,72,784,575,74
"1150",0,1,2652,51,718,821,71
"1151",1,1,5192,33,280,757,51
"1152",0,0,5955,75,819,709,23
"1153",0,0,1869,55,372,834,71
"1154",1,1,7951,52,412,543,30
"1155",0,0,7799,24,559,587,87
"1156",0,0,4978,76,307,762,68
"1157",1,1,1587,35,800,529,24
"1158",1,1,3150,66,697,784,11
"1159",1,1,3319,27,615,521,51
"1160",1,1,6368,45,384,542,29
"1161",0,0,6971,56,466,512,40
"1162",1,1,6824,66,381,527,71
"1163",1,1,8044,21,654,536,64
"1164",0,1,3694,20,637,536,94
"1165",0,1,1836,20,588,575,79
"1166",0,0,8249,25,773,648,80
"1167",1,0,5231,52,751,624,74
"1168",1,1,4608,36,141,596,63
"1169",1,0,4985,80,171,526,91
"1170",0,1,6593,47,131,797,73
"1171",0,1,5244,29,487,748,24
"1172",0,0,2510,21,129,557,31
"1173",1,1,8430,61,412,611,94
"1174",0,0,1569,20,806,613,10
"1175",0,0,3261,27,425,744,23
"1176",0,1,2429,27,320,736,44
"1177",1,1,2668,62,329,701,2
"1178",0,1,3640,72,564,590,79
"1179",1,1,5027,25,567,731,96
"1180",1,1,3733,48,395,704,23
"1181",0,0,8423,50,181,559,80
"1182",0,0,3139,68,727,631,99
"1183",0,1,3142,29,383,686,91
"1184",1,1,2724,33,300,541,44
"1185",0,0,2645,70,560,727,67
"1186",0,0,6154,33,317,833,36
"1187",0,1,2579,52,238,808,42
"1188",1,0,4827,73,184,693,96
"1189",1,0,5976,75,577,520,63
"1190",0,0,5973,34,580,824,17
"1191",0,1,3500,25,324,825,95
"1192",0,1,3729,51,455,823,99
"1193",0,1,4038,23,280,716,68
"1194",0,0,5144,28,588,668,24
"1195",1,1,2457,70,122,550,79
"1196",1,0,5404,76,826,574,10
"1197",1,1,3181,63,379,565,61
"1198",0,0,5709,64,781,693,77
"1199",0,1,6017,52,342,685,81
"1200",0,0,3127,24,559,530,35
"1201",0,0,4595,77,638,791,88
"1202",0,1,3603,51,731,548,73
"1203",0,0,3955,52,696,544,15
"1204",1,1,1011,23,788,731,64
"1205",0,0,5279,24,843,751,5
"1206",1,1,6107,49,341,826,36
"1207",0,0,2337,19,164,632,15
"1208",1,0,2672,52,370,516,13
"1209",1,1,3088,69,435,771,93
"1210",1,1,5024,45,505,528,14
"1211",1,1,6363,58,223,648,53
"1212",0,1,7129,34,742,836,32
"1213",0,0,7974,49,605,501,63
"1214",1,0,7641,26,589,531,71
"1215",1,1,4775,73,667,512,40
"1216",0,0,8435,19,810,725,61
"1217",1,1,3696,25,616,530,41
"1218",0,1,6908,25,783,795,25
"1219",0,1,3630,21,637,604,56
"1220",1,0,2927,43,344,793,23
"1221",1,0,2570,48,535,536,14
"1222",0,1,4892,24,659,556,38
"1223",1,0,1662,69,201,631,30
"1224",0,1,7333,26,268,684,11
"1225",1,0,2706,52,593,739,85
"1226",1,0,5537,71,850,595,61
"1227",1,0,1183,44,428,570,43
"1228",1,0,7287,65,258,561,67
"1229",0,1,8106,31,829,742,41
"1230",0,0,7402,22,281,516,11
"1231",1,1,5581,61,539,699,69
"1232",1,1,3686,65,533,814,78
"1233",0,1,6974,37,704,708,99
"1234",1,1,3891,60,315,511,47
"1235",0,0,5698,24,624,818,57
"1236",0,0,4406,47,267,584,40
"1237",1,1,4211,32,823,501,66
"1238",1,1,1679,79,636,770,56
"1239",0,1,3422,61,820,833,74
"1240",0,0,2956,19,318,760,92
"1241",0,1,7154,65,406,847,62
"1242",1,0,1876,73,608,657,7
"1243",1,1,6649,40,510,640,56
"1244",0,0,3573,49,114,742,96
"1245",0,0,2703,52,498,786,7
"1246",1,0,3572,72,574,527,13
"1247",1,0,4224,64,171,592,74
"1248",1,1,4712,20,289,758,66
"1249",1,1,1595,43,209,841,53
"1250",0,1,4883,21,402,773,72
"1251",0,0,2154,26,305,533,59
"1252",1,0,3995,33,198,645,23
"1253",1,0,4615,31,247,599,5
"1254",1,1,2961,39,415,773,65
"1255",1,0,8477,48,101,557,82
"1256",1,0,3202,52,175,770,27
"1257",1,1,6564,30,368,640,14
"1258",1,0,7589,41,161,739,22
"1259",0,1,7314,33,541,617,51
"1260",0,1,1232,50,661,793,74
"1261",0,0,8034,77,480,737,54
"1262",1,1,3996,54,805,733,4
"1263",1,0,4787,78,399,824,73
"1264",0,1,5887,72,242,754,97
"1265",0,1,1569,62,435,707,61
"1266",1,1,2847,40,172,847,42
"1267",1,0,5293,64,694,614,74
"1268",0,0,6327,30,334,766,22
"1269",1,0,2973,66,500,781,17
"1270",0,1,7999,62,566,620,97
"1271",1,1,1781,67,202,705,4
"1272",1,0,4483,42,219,631,21
"1273",0,0,1449,26,516,632,64
"1274",0,1,8474,20,821,513,100
"1275",1,0,3799,61,273,506,70
"1276",0,0,7105,71,383,604,26
"1277",0,0,8205,26,196,715,85
"1278",0,0,6590,61,701,828,68
"1279",1,1,7513,19,359,617,18
"1280",1,1,4032,31,700,600,17
"1281",1,1,6851,73,550,589,77
"1282",0,1,5832,77,174,610,84
"1283",0,1,3836,47,540,600,19
"1284",1,1,5331,63,171,581,50
"1285",1,0,3958,64,215,709,55
"1286",0,0,5752,47,580,574,41
"1287",1,1,7050,75,692,658,4
"1288",1,0,4666,33,597,789,66
"1289",0,0,4691,62,394,745,85
"1290",0,0,4335,34,621,710,67
"1291",0,0,2382,66,151,671,19
"1292",0,0,5276,25,443,704,75
"1293",0,1,3583,47,581,669,61
"1294",1,1,1775,80,745,790,88
"1295",1,1,5789,22,172,607,88
"1296",0,0,4009,25,525,699,93
"1297",1,1,7765,78,581,582,95
"1298",1,0,7041,39,589,743,50
"1299",0,0,5410,26,834,816,74
"1300",0,0,2440,63,643,508,95
"1301",0,1,5140,26,266,725,91
"1302",1,1,5858,67,395,763,33
"1303",1,0,1044,67,734,843,38
"1304",0,0,7240,62,370,554,64
"1305",0,1,6240,37,559,747,5
"1306",1,1,7120,65,261,666,83
"1307",0,1,6659,24,837,610,31
"1308",0,1,2522,70,597,611,35
"1309",0,1,7098,40,820,686,14
"1310",0,0,6152,51,475,709,24
"1311",1,1,5259,40,182,762,53
"1312",1,0,8071,51,144,567,70
"1313",1,1,4221,72,376,674,51
"1314",0,1,2238,37,825,722,44
"1315",1,0,8074,77,391,508,92
"1316",1,0,2812,47,812,711,16
"1317",0,1,2862,24,679,701,71
"1318",0,0,5905,41,588,547,36
"1319",0,1,4036,20,219,844,60
"1320",1,0,7954,38,164,582,49
"1321",1,1,3168,52,681,558,1
"1322",1,1,3543,80,382,763,76
"1323",0,0,6051,26,774,525,19
"1324",0,1,3363,31,258,816,86
"1325",1,1,6811,44,801,733,89
"1326",0,1,5640,33,660,772,73
"1327",1,1,1997,55,507,514,4
"1328",1,1,1497,76,778,574,65
"1329",0,1,2820,45,407,825,68
"1330",0,0,8233,19,429,750,51
"1331",1,0,3699,69,778,524,4
"1332",0,0,2765,53,658,842,55
"1333",0,1,4997,45,567,522,5
"1334",0,1,2019,30,583,835,96
"1335",0,1,3280,19,332,735,47
"1336",1,1,2734,77,605,502,7
"1337",0,0,1920,27,138,655,33
"1338",1,1,4705,71,110,580,74
"1339",1,0,7732,46,660,663,80
"1340",1,1,8284,72,541,519,80
"1341",1,1,5887,40,683,822,36
"1342",0,0,5413,24,268,835,14
"1343",0,1,7814,23,777,803,22
"1344",1,1,2195,43,549,574,69
"1345",0,1,2977,30,537,756,27
"1346",1,0,4866,79,594,623,32
"1347",1,0,8283,55,511,777,47
"1348",1,0,4826,53,646,739,40
"1349",0,1,2920,34,164,631,31
"1350",1,0,3356,32,732,736,53
"1351",0,0,4132,67,105,839,28
"1352",0,0,5934,46,488,689,64
"1353",0,0,6305,54,159,728,67
"1354",1,1,6291,73,539,786,99
"1355",1,1,3986,70,574,794,66
"1356",0,0,6999,23,603,803,31
"1357",0,1,5686,39,806,724,95
"1358",0,0,1983,56,243,615,47
"1359",1,0,4248,70,236,549,98
"1360",0,0,3150,75,308,814,83
"1361",0,0,4101,38,101,531,32
"1362",1,0,7175,66,353,669,85
"1363",1,0,7067,77,181,821,87
"1364",1,1,3297,80,386,762,6
"1365",1,1,2691,57,302,647,79
"1366",1,1,7305,61,245,749,20
"1367",0,0,7358,64,140,794,89
"1368",1,0,4090,72,104,546,44
"1369",0,1,7025,78,805,816,59
"1370",1,1,7778,73,539,667,41
"1371",0,1,4553,57,165,511,55
"1372",0,0,3214,34,330,832,67
"1373",1,1,3224,80,356,510,33
"1374",0,1,4978,65,679,775,97
"1375",1,1,7234,52,775,620,73
"1376",0,1,4087,46,245,710,34
"1377",1,1,4769,51,608,612,86
"1378",0,1,4522,69,465,790,9
"1379",0,1,2999,30,480,771,15
"1380",1,0,4976,24,237,792,11
"1381",1,1,8002,36,446,534,20
"1382",1,1,4619,52,342,524,29
"1383",1,1,6849,20,485,691,84
"1384",1,0,5856,57,727,764,8
"1385",0,0,7336,49,668,576,44
"1386",0,0,1757,44,618,735,95
"1387",0,1,2955,44,308,782,26
"1388",1,0,3531,48,812,646,80
"1389",1,0,4666,72,150,710,90
"1390",0,1,6553,39,485,679,45
"1391",0,0,6781,76,291,629,74
"1392",0,0,6183,43,496,771,41
"1393",0,0,7917,44,286,771,33
"1394",0,1,8152,60,805,762,59
"1395",1,0,4475,28,136,826,37
"1396",0,1,7565,62,786,586,71
"1397",0,0,6362,40,437,797,10
"1398",0,1,2439,52,806,644,91
"1399",1,1,8277,70,579,782,58
"1400",1,1,5428,68,809,518,62
"1401",0,0,3969,44,173,547,84
"1402",0,1,5470,47,283,637,23
"1403",1,1,5793,54,488,808,62
"1404",0,0,8484,49,703,552,59
"1405",0,0,7085,22,119,596,98
"1406",0,0,1697,21,447,656,85
"1407",1,1,1961,59,124,583,47
"1408",0,1,3497,35,480,844,49
"1409",1,0,7364,65,327,554,37
"1410",1,0,2458,48,310,631,24
"1411",1,0,6607,67,800,714,63
"1412",1,1,4710,72,161,732,64
"1413",0,1,5411,35,723,734,64
"1414",0,1,3173,39,656,663,55
"1415",1,0,7206,43,676,515,70
"1416",1,1,3692,75,232,581,43
"1417",1,1,7566,23,466,687,45
"1418",0,0,2256,35,368,822,98
"1419",0,0,8406,27,181,500,14
"1420",0,0,5355,65,322,782,14
"1421",1,0,5140,61,362,717,30
"1422",0,0,8328,50,326,687,25
"1423",0,1,7448,50,738,649,57
"1424",1,0,3768,75,180,770,87
"1425",0,1,1592,46,346,567,26
"1426",1,1,3750,57,843,735,85
"1427",0,0,6302,72,619,767,75
"1428",0,0,3140,36,308,713,48
"1429",1,0,4873,58,260,607,81
"1430",0,0,6006,68,699,610,87
"1431",1,1,2678,58,222,564,88
"1432",1,1,7832,70,464,744,50
"1433",1,0,6680,60,232,632,16
"1434",1,1,5826,73,291,633,38
"1435",0,1,1100,23,774,849,4
"1436",0,1,5641,62,270,788,60
"1437",0,0,7060,49,609,814,2
"1438",1,1,6858,69,250,813,49
"1439",0,0,7395,53,747,741,50
"1440",0,1,5269,64,460,615,24
"1441",0,1,3574,43,132,528,11
"1442",0,0,2616,42,382,554,50
"1443",1,1,2488,41,537,700,44
"1444",1,1,1583,34,680,837,61
"1445",1,0,7571,68,470,806,87
"1446",0,0,6621,52,367,640,70
"1447",1,0,5404,59,168,652,47
"1448",1,1,4835,32,564,776,61
"1449",1,0,6084,48,821,574,17
"1450",1,0,4860,72,819,787,28
"1451",1,1,7276,48,572,653,56
"1452",0,0,4040,48,809,826,80
"1453",1,0,1820,80,410,558,69
"1454",0,0,3300,29,303,850,8
"1455",1,1,1823,75,785,648,47
"1456",0,1,8041,59,283,837,48
"1457",1,1,7995,53,329,642,71
"1458",1,1,2759,40,728,743,63
"1459",0,1,4136,36,109,653,86
"1460",0,0,3205,37,634,818,87
"1461",0,0,2129,27,366,552,9
"1462",0,0,5916,77,699,637,47
"1463",1,1,7734,42,369,505,23
"1464",1,0,3651,77,466,643,88
"1465",1,0,8334,37,413,810,47
"1466",0,1,1641,59,837,845,47
"1467",0,0,6070,38,700,772,99
"1468",0,1,2494,23,638,681,97
"1469",1,0,1412,49,401,765,18
"1470",0,0,3639,19,809,736,92
"1471",1,0,1128,80,103,546,34
"1472",0,0,1309,46,282,814,92
"1473",1,1,4431,59,435,590,89
"1474",0,1,4518,39,398,539,45
"1475",0,0,4139,26,191,592,85
"1476",1,1,5350,24,580,529,21
"1477",0,1,8294,27,355,513,50
"1478",1,1,4562,78,788,626,50
"1479",0,0,1604,68,705,847,83
"1480",1,0,2267,68,771,501,95
"1481",0,1,1512,43,617,619,77
"1482",1,1,6642,41,627,549,66
"1483",1,1,6380,41,445,741,78
"1484",1,1,5632,21,380,686,47
"1485",0,0,2539,41,194,724,14
"1486",0,1,3995,37,725,585,16
"1487",0,1,4582,22,802,646,2
"1488",0,0,5345,55,122,624,12
"1489",0,0,1661,23,442,553,25
"1490",1,0,4488,66,456,811,79
