,const,x1,x2,x3,x4,x5,x6,PD,Default,y
436,1.0,1,2542,70,652,551,30,0.8169727696516392,1,1
437,1.0,1,4576,22,786,678,17,0.3151917296168708,0,0
438,1.0,1,4825,34,799,584,75,0.4980665516402325,0,0
439,1.0,1,3686,79,330,715,26,0.7888178260262103,1,1
440,1.0,1,7678,43,164,701,49,0.49132491600401046,0,1
441,1.0,1,5580,30,703,529,83,0.5034757029883733,1,1
442,1.0,1,7560,66,696,513,28,0.8119793609934562,1,1
443,1.0,0,4418,21,595,509,50,0.3053223966800494,0,0
444,1.0,1,8489,49,758,844,25,0.43492825176280114,0,1
445,1.0,0,8329,53,430,583,18,0.5454121922074797,1,1
446,1.0,1,6173,37,197,517,42,0.5803596980610302,1,0
447,1.0,0,2240,74,630,690,28,0.6577309641080809,1,1
448,1.0,0,3505,32,539,734,14,0.24623110899504058,0,1
449,1.0,1,4007,26,400,836,33,0.24436075587462588,0,0
450,1.0,1,1368,79,489,819,3,0.7277573149661126,1,1
451,1.0,0,7419,39,566,723,29,0.3075315785724244,0,0
452,1.0,0,4803,55,515,681,62,0.4861416579543913,0,1
453,1.0,1,8262,30,784,704,65,0.3660904796031369,0,0
454,1.0,1,3782,37,377,551,64,0.553514530000725,1,0
455,1.0,1,6526,64,796,686,7,0.6960981966137467,1,1
456,1.0,0,5501,47,117,505,52,0.5498663535553343,1,1
457,1.0,0,6965,60,529,536,84,0.6468184925787044,1,0
458,1.0,0,7626,59,705,723,14,0.49118419545053227,0,1
459,1.0,0,3694,79,520,769,68,0.6440947433847696,1,0
460,1.0,1,2675,70,515,717,49,0.7235205977714957,1,0
461,1.0,1,6194,35,413,746,35,0.3798878853561345,0,0
462,1.0,0,6185,31,199,755,97,0.22702481841229785,0,1
463,1.0,1,5679,24,416,633,58,0.36503819022208106,0,1
464,1.0,0,3641,29,149,700,59,0.24491688315113924,0,0
465,1.0,1,4883,19,305,765,38,0.23644374465442278,0,0
466,1.0,0,6349,48,130,782,74,0.34252002733024506,0,1
467,1.0,1,6795,41,261,516,28,0.6183971529667837,1,0
468,1.0,1,5714,38,560,697,76,0.44622346438825916,0,1
469,1.0,0,8057,57,160,506,93,0.6422453505642799,1,1
470,1.0,1,5941,65,120,782,71,0.6361749242291405,1,1
471,1.0,0,6826,59,568,636,63,0.5608442577858377,1,1
472,1.0,1,2735,64,270,730,50,0.66535483676908,1,0
473,1.0,1,7350,79,678,769,3,0.7584335372522254,1,0
474,1.0,0,2425,76,146,709,11,0.6614410678706336,1,0
475,1.0,0,6726,46,306,624,77,0.44485480923867265,0,0
476,1.0,0,5225,68,525,634,63,0.6457502625343053,1,1
477,1.0,0,3299,53,779,743,18,0.417625896445226,0,1
478,1.0,0,6254,24,361,699,30,0.21135173412223357,0,1
479,1.0,0,3185,52,788,638,32,0.49160313172375314,0,1
480,1.0,1,3599,38,604,604,68,0.5207917659256263,1,1
481,1.0,0,1400,71,682,736,12,0.5959856890110603,1,1
482,1.0,0,7351,50,679,779,95,0.3624393712243459,0,0
483,1.0,0,1984,32,787,758,15,0.23218454458195464,0,0
484,1.0,0,2284,22,285,541,27,0.29189582552236,0,0
485,1.0,1,3847,57,747,690,58,0.6327825974844922,1,1
486,1.0,1,3315,45,269,813,11,0.42132501907503367,0,0
487,1.0,0,2950,31,278,509,65,0.39320244590833336,0,1
488,1.0,0,4077,33,442,785,14,0.2237321812105058,0,0
489,1.0,1,4036,59,576,546,78,0.7474436657535595,1,1
490,1.0,0,1341,55,119,761,84,0.4224347494858131,0,0
491,1.0,1,3715,55,451,783,100,0.5417462487856656,1,0
492,1.0,0,7269,71,188,585,6,0.7056798304654914,1,1
493,1.0,1,5109,73,443,722,46,0.7431435214329503,1,1
494,1.0,1,2275,42,443,759,25,0.43534025929673764,0,1
495,1.0,0,4304,44,352,604,3,0.4415709631806795,0,0
496,1.0,0,2809,30,322,743,71,0.22698620174931824,0,0
497,1.0,0,7533,64,393,515,38,0.6959146607542972,1,1
498,1.0,1,3974,55,433,811,27,0.5193168915407068,1,1
499,1.0,1,4001,77,283,828,77,0.7061340375306596,1,1
500,1.0,0,2019,61,510,783,88,0.4624137353205405,0,1
501,1.0,0,7349,59,436,692,44,0.5161074081318492,1,1
502,1.0,0,3981,53,492,582,87,0.5462096251958475,1,0
503,1.0,0,3891,46,415,615,21,0.4520153576291666,0,0
504,1.0,0,6878,57,642,613,19,0.5599433769765422,1,0
505,1.0,0,1320,52,311,631,16,0.49723165801958225,0,0
506,1.0,0,1921,57,324,663,69,0.5200131700099208,1,1
507,1.0,0,4641,31,174,673,93,0.27659492418506654,0,0
508,1.0,1,2195,70,523,712,91,0.7267263594787083,1,1
509,1.0,0,6101,50,768,823,24,0.3304106055559371,0,0
510,1.0,0,2666,29,345,655,57,0.2726625032659251,0,0
511,1.0,0,1570,68,766,627,30,0.6508841493957188,1,1
512,1.0,0,2982,71,311,790,69,0.5535593798043641,1,1
513,1.0,0,3217,60,714,503,63,0.6706741881651319,1,0
514,1.0,0,2988,77,215,690,78,0.6834476852010253,1,0
515,1.0,1,1015,32,358,550,5,0.5059980583067021,1,1
516,1.0,0,3283,71,182,598,78,0.6969204342507165,1,0
517,1.0,1,5297,40,151,565,3,0.571092408839722,1,1
518,1.0,1,6677,63,590,593,47,0.7482162821776593,1,1
519,1.0,1,7066,56,145,744,82,0.5821603640077081,1,0
520,1.0,0,1637,56,182,661,99,0.5119247493815391,1,1
521,1.0,1,4960,22,128,585,17,0.3830077214936311,0,1
522,1.0,0,7581,48,324,539,24,0.532350396827991,1,1
523,1.0,0,4595,26,534,658,2,0.24838043257094805,0,1
524,1.0,1,8006,76,602,759,56,0.7426552257220751,1,1
525,1.0,1,5713,41,245,577,44,0.5711463133704405,1,0
526,1.0,0,5237,32,242,702,72,0.2658307607606685,0,1
527,1.0,1,6142,43,593,627,36,0.5506592345038159,1,0
528,1.0,0,5276,62,729,672,25,0.5610068600478123,1,0
529,1.0,1,3208,20,763,846,94,0.19876816616862453,0,0
530,1.0,1,5584,62,721,838,49,0.5651771398134929,1,1
531,1.0,1,5958,48,542,800,72,0.46031958071849527,0,1
532,1.0,1,3597,42,838,529,40,0.617689743126632,1,1
533,1.0,0,2032,44,568,803,9,0.29423174629933924,0,1
534,1.0,0,5525,27,534,578,44,0.30765423113421386,0,1
535,1.0,0,5093,53,297,517,41,0.5973547584000733,1,0
536,1.0,0,1657,78,847,660,37,0.7119727542836292,1,1
537,1.0,1,8108,58,273,728,43,0.6131939335520581,1,1
538,1.0,0,6577,44,142,501,21,0.5241150179160116,1,0
539,1.0,0,1716,52,265,652,17,0.4803538869257224,0,1
540,1.0,1,4864,34,832,679,65,0.42230366295676613,0,1
541,1.0,1,1361,19,127,640,64,0.31643919159984224,0,0
542,1.0,1,8005,22,278,834,37,0.21793030397538626,0,0
543,1.0,0,8136,61,806,827,60,0.4274737775401368,0,0
544,1.0,0,1532,79,334,672,34,0.7120178815088922,1,1
545,1.0,1,3735,37,138,800,71,0.35753339878461365,0,1
546,1.0,1,5878,41,493,759,63,0.4258224265469013,0,1
547,1.0,0,2695,51,714,774,94,0.37521987743603535,0,1
548,1.0,0,4668,66,528,591,83,0.659504871193807,1,1
549,1.0,1,5661,25,461,617,82,0.3862093794002363,0,1
550,1.0,1,6234,30,185,688,33,0.37811473209230645,0,0
551,1.0,1,4919,35,139,531,5,0.5502235728818958,1,1
552,1.0,1,3986,64,214,832,4,0.5888328868450757,1,0
553,1.0,0,7267,60,375,759,63,0.47196731247988327,0,0
554,1.0,1,1112,32,212,591,29,0.473052940298322,0,1
555,1.0,1,2079,22,475,600,17,0.371671575563224,0,0
556,1.0,1,8261,29,196,675,2,0.37881963681061137,0,0
557,1.0,0,3616,20,489,720,65,0.1765888153501832,0,0
558,1.0,1,8162,34,696,833,30,0.3081673675847324,0,0
559,1.0,0,3236,26,402,743,11,0.2008980024067302,0,0
560,1.0,0,1996,57,719,786,84,0.4217574521503086,0,1
561,1.0,1,5662,56,532,653,95,0.6512120530641705,1,0
562,1.0,0,3397,21,168,712,51,0.1861721680630326,0,0
563,1.0,1,8283,58,350,773,20,0.5783502592458322,1,1
564,1.0,0,2885,36,383,527,12,0.4261278165823848,0,1
565,1.0,1,4819,69,568,638,82,0.7644608937092537,1,1
566,1.0,0,3678,59,597,611,88,0.5805441381995793,1,1
567,1.0,0,1335,59,269,686,13,0.5209258567314659,1,0
568,1.0,1,6927,52,575,501,50,0.7227274898832118,1,1
569,1.0,1,5235,77,703,663,58,0.8033622795523793,1,1
570,1.0,0,5047,65,104,735,23,0.539680800600597,1,1
571,1.0,0,3934,48,760,731,18,0.38035760543944935,0,0
572,1.0,1,1124,73,775,655,66,0.7820909058360004,1,1
573,1.0,1,7157,49,236,820,56,0.4539880527976921,0,0
574,1.0,1,6617,65,160,783,99,0.6354300645540559,1,0
575,1.0,0,2248,76,203,684,85,0.679209445378733,1,1
576,1.0,1,7413,61,334,505,66,0.7849167625019149,1,0
577,1.0,0,1341,45,552,762,38,0.3308790008661401,0,1
578,1.0,1,7030,18,482,658,74,0.29589836798630115,0,0
579,1.0,0,2965,44,741,625,83,0.42498548676064507,0,0
580,1.0,1,5904,70,674,676,37,0.7491114316768657,1,0
581,1.0,1,3646,51,825,770,4,0.5134738897432899,1,1
582,1.0,0,6282,25,742,801,71,0.1671331705947118,0,0
583,1.0,1,6206,45,104,649,38,0.5523593987863549,1,1
584,1.0,0,5524,21,710,792,1,0.15027883153744132,0,0
585,1.0,0,4232,33,725,791,74,0.22039804206611863,0,1
586,1.0,1,6757,61,419,515,2,0.7794364360552121,1,1
587,1.0,0,1422,51,665,545,7,0.5564445967603167,1,1
588,1.0,1,6661,69,562,789,81,0.6663153829279406,1,0
589,1.0,1,1274,52,379,667,81,0.604452758652286,1,1
590,1.0,0,2098,57,561,534,36,0.6212963905499608,1,0
591,1.0,0,3154,40,557,843,82,0.23887226394656008,0,0
592,1.0,1,2970,48,362,575,61,0.6375414982176607,1,1
593,1.0,1,6720,59,532,544,22,0.748656188239662,1,1
594,1.0,0,2861,75,327,733,38,0.6349936293375169,1,0
595,1.0,1,2224,69,422,511,30,0.8300271020836036,1,1
596,1.0,0,7255,44,138,672,72,0.38852255601381347,0,0
597,1.0,0,1506,61,612,793,59,0.4544276838493611,0,1
598,1.0,1,1234,45,701,592,29,0.5971399254528297,1,0
599,1.0,1,6888,58,732,571,10,0.7242786253890614,1,1
600,1.0,0,3011,28,766,602,88,0.29953990949563203,0,1
601,1.0,0,4882,71,240,742,52,0.5913299244294973,1,1
602,1.0,1,8011,78,182,715,87,0.7822783749442875,1,1
603,1.0,0,1160,42,785,755,35,0.31041974148249046,0,1
604,1.0,0,7872,66,601,600,92,0.6529740702681948,1,0
605,1.0,1,3931,79,681,669,16,0.812415744232382,1,1
606,1.0,0,3437,39,167,787,11,0.265503745853345,0,0
607,1.0,1,1406,60,254,744,90,0.6193833848847878,1,0
608,1.0,1,4991,22,769,657,36,0.32995107806213825,0,0
609,1.0,1,5715,58,439,633,96,0.6827302991217896,1,1
610,1.0,0,1953,32,106,510,94,0.40172891644627723,0,0
611,1.0,0,7370,61,839,789,8,0.4576195246342193,0,1
612,1.0,0,7751,67,696,696,14,0.5895613176763237,1,0
613,1.0,0,5856,41,248,646,91,0.3807527508159104,0,1
614,1.0,1,4466,68,500,586,87,0.7867999798123329,1,0
615,1.0,1,5901,64,265,762,59,0.6420594955868757,1,1
616,1.0,1,8048,63,188,745,63,0.64569698208316,1,1
617,1.0,1,5554,23,536,606,39,0.3762415326313179,0,1
618,1.0,0,4356,39,604,686,79,0.3334403514620283,0,1
619,1.0,1,2370,50,437,838,26,0.4492626537226459,0,1
620,1.0,0,3605,38,261,532,20,0.4412453903708625,0,0
621,1.0,1,5066,64,569,807,9,0.6081544399155536,1,0
622,1.0,0,4734,73,318,767,40,0.5906587660169722,1,1
623,1.0,0,7203,71,774,735,95,0.5967599966020182,1,1
624,1.0,0,7863,65,332,563,23,0.6709171777817987,1,1
625,1.0,0,8279,20,369,526,57,0.2858583327813345,0,0
626,1.0,0,2026,70,668,565,42,0.7109509956197526,1,1
627,1.0,1,1346,63,499,638,18,0.719981232741589,1,1
628,1.0,1,6748,49,608,715,59,0.5382221041081945,1,1
629,1.0,0,3503,46,641,600,62,0.4639924243449197,0,0
630,1.0,1,3578,54,145,697,35,0.5999346963691182,1,0
631,1.0,0,3327,71,156,561,62,0.7214559500143999,1,1
632,1.0,1,1088,18,489,604,61,0.33332094336379114,0,0
633,1.0,0,4784,40,220,793,15,0.26932784836075624,0,0
634,1.0,1,1898,52,594,809,84,0.4918199340475636,0,0
635,1.0,1,3205,43,427,667,5,0.5186576320290798,1,0
636,1.0,1,4554,64,590,544,17,0.7833951623576668,1,1
637,1.0,1,4457,28,584,565,77,0.45523487371646093,0,1
638,1.0,0,3219,51,587,658,81,0.4658666120178471,0,1
639,1.0,1,6101,63,671,533,86,0.782811412400588,1,1
640,1.0,0,5148,52,626,662,76,0.47233022574040046,0,1
641,1.0,1,8013,50,439,563,33,0.663951142526748,1,0
642,1.0,0,2403,77,467,507,57,0.7954872066694634,1,1
643,1.0,1,1391,18,718,597,12,0.33834329889028253,0,0
644,1.0,1,3265,78,747,575,57,0.8493275137710359,1,1
645,1.0,1,1862,71,108,670,79,0.7598760665926196,1,1
646,1.0,1,4348,46,773,531,96,0.6521728455967543,1,0
647,1.0,0,6117,75,237,719,72,0.6453667171017909,1,1
648,1.0,1,2846,39,174,731,88,0.42886351496302144,0,1
649,1.0,1,5099,30,251,815,41,0.2878019663252299,0,0
650,1.0,0,4682,50,566,672,79,0.44507221340540415,0,0
651,1.0,0,5125,67,150,791,10,0.5141368042014718,1,0
652,1.0,1,3329,29,744,760,50,0.31691540834883974,0,0
653,1.0,0,8483,76,437,610,82,0.7287282001154187,1,1
654,1.0,1,6843,58,221,840,16,0.5250997355999885,1,1
655,1.0,1,8491,31,809,690,54,0.38575995245012334,0,0
656,1.0,1,3013,61,190,716,42,0.6492675805626952,1,0
657,1.0,1,3941,62,287,657,14,0.6993973286150144,1,1
658,1.0,0,1299,20,579,840,47,0.12723394895556145,0,0
659,1.0,1,2827,53,733,653,67,0.6243160478349448,1,1
660,1.0,0,4297,48,705,523,14,0.5451393596250227,1,1
661,1.0,1,6707,69,193,527,9,0.8226421105909908,1,1
662,1.0,1,2425,31,319,749,75,0.3418731514482318,0,0
663,1.0,1,4829,65,220,761,10,0.651661789591386,1,1
664,1.0,0,4309,43,650,525,14,0.49512825728493415,0,0
665,1.0,0,6604,68,755,672,74,0.6173167744406937,1,0
666,1.0,1,3643,28,384,527,70,0.4856775963997225,0,1
667,1.0,0,6954,25,210,805,68,0.16534975925294235,0,1
668,1.0,0,3856,64,665,617,92,0.622415058103799,1,0
669,1.0,1,4309,42,233,704,31,0.47921824814985986,0,0
670,1.0,1,8292,77,653,758,47,0.7506071076500777,1,1
671,1.0,0,6514,47,374,662,87,0.42436086188912814,0,1
672,1.0,0,5383,55,215,597,53,0.5534841534617113,1,0
673,1.0,1,3631,76,623,829,97,0.697335916542536,1,1
674,1.0,1,3964,37,841,645,67,0.4781409388140731,0,0
675,1.0,1,3316,34,754,740,24,0.3753002865686693,0,0
676,1.0,1,7467,18,496,546,35,0.3759833327978289,0,0
677,1.0,1,3882,58,561,613,29,0.6964992037191318,1,0
678,1.0,0,4536,44,250,702,56,0.36585770105809273,0,0
679,1.0,0,2619,31,426,545,51,0.365940256962011,0,0
680,1.0,1,1665,61,358,747,96,0.6262359557984791,1,0
681,1.0,0,4741,19,619,573,72,0.24869349809234575,0,0
682,1.0,1,4736,59,559,542,20,0.7498648375361684,1,0
683,1.0,1,1491,37,448,616,67,0.5014483266025855,1,0
684,1.0,0,3573,23,793,509,29,0.32203448176983357,0,0
685,1.0,0,3364,54,780,801,55,0.3821867752926731,0,0
686,1.0,1,6373,62,669,693,54,0.6745039388503871,1,0
687,1.0,0,5354,75,774,789,62,0.5923196333445352,1,0
688,1.0,0,2310,65,502,723,79,0.5492543755779713,1,1
689,1.0,1,5507,31,308,561,73,0.4874497346637223,0,1
690,1.0,0,2804,43,315,590,93,0.4431036526533465,0,1
691,1.0,1,2856,60,816,693,11,0.6572324760238535,1,1
692,1.0,0,2687,44,377,633,10,0.41870928645958233,0,1
693,1.0,0,2116,72,168,698,9,0.6340945737773275,1,0
694,1.0,1,5540,22,292,526,17,0.4287350578137069,0,0
695,1.0,0,4082,53,632,811,84,0.3655709660523661,0,0
696,1.0,0,5695,24,114,645,84,0.2417529420145838,0,0
697,1.0,1,3465,18,168,670,8,0.2879200218714954,0,0
698,1.0,1,2377,53,513,804,81,0.5055451212640433,1,0
699,1.0,1,4808,47,142,720,70,0.5148610715347094,1,0
700,1.0,1,6484,43,198,834,91,0.38638588746889446,0,1
701,1.0,1,7578,35,332,547,42,0.5374562686781394,1,1
702,1.0,1,3935,24,157,562,92,0.41941516886545793,0,1
703,1.0,1,1655,25,161,709,5,0.3188169630083919,0,0
704,1.0,0,3566,19,162,687,87,0.1865932223460694,0,0
705,1.0,0,1840,22,395,553,68,0.283981873200631,0,0
706,1.0,0,3548,30,425,532,32,0.36663584606461824,0,1
707,1.0,0,7168,43,441,801,77,0.28755129612172015,0,0
708,1.0,1,4411,56,144,617,10,0.677033832839286,1,0
709,1.0,0,3766,73,433,502,50,0.771909408287051,1,1
710,1.0,0,1802,55,223,776,77,0.41070844835755094,0,1
711,1.0,0,2053,67,154,684,88,0.5988685666458775,1,0
712,1.0,0,4899,67,545,706,21,0.5817556855189523,1,0
713,1.0,1,4495,52,364,607,10,0.6495490124503425,1,1
714,1.0,1,3408,52,729,582,37,0.6676278932332746,1,1
715,1.0,1,3449,62,133,719,88,0.6558810413851054,1,1
716,1.0,0,2380,72,545,518,77,0.7556239571703,1,0
717,1.0,1,7974,32,633,621,80,0.4490784437477627,0,1
718,1.0,1,8042,66,106,653,16,0.7335247911696378,1,0
719,1.0,1,4518,42,599,515,32,0.6282667074629464,1,0
720,1.0,0,4755,54,604,773,25,0.40366719233034737,0,1
721,1.0,1,7531,46,435,507,75,0.6694736917079013,1,1
722,1.0,1,5279,73,666,836,84,0.6672256890444187,1,1
723,1.0,1,4611,56,817,709,48,0.609267441350479,1,0
724,1.0,1,2152,39,261,802,68,0.3740507709327851,0,0
725,1.0,0,7266,78,784,795,60,0.6155553969967865,1,1
726,1.0,1,6198,54,624,668,60,0.62210167199056,1,0
727,1.0,0,2040,23,635,805,41,0.15491094892143092,0,0
728,1.0,0,3247,54,409,564,81,0.5700584454333711,1,1
729,1.0,1,7359,20,803,803,45,0.22171645982003774,0,0
730,1.0,0,5518,37,451,828,14,0.2266922171566356,0,0
731,1.0,0,5103,41,458,524,11,0.47653907780947025,0,0
732,1.0,0,4130,53,686,593,87,0.5374257126423864,1,1
733,1.0,1,4106,48,395,512,67,0.6829503401720207,1,0
734,1.0,0,7734,47,300,778,26,0.33669931216468396,0,0
735,1.0,1,4863,51,786,830,70,0.4652820742749389,0,0
736,1.0,1,3069,57,800,629,24,0.6770819513775038,1,1
737,1.0,0,5191,78,503,544,94,0.7821305960171561,1,1
738,1.0,0,2304,21,241,826,91,0.13684034082891502,0,0
739,1.0,1,6621,75,113,785,15,0.7185659112597849,1,1
740,1.0,1,1294,79,100,557,65,0.8612915124952985,1,1
741,1.0,0,2191,70,241,624,59,0.6704497383576095,1,0
742,1.0,1,8304,79,729,745,19,0.7722943872201775,1,1
743,1.0,0,2410,23,478,811,7,0.1524010579126675,0,0
744,1.0,0,6395,25,679,727,72,0.20293598787382522,0,0
745,1.0,0,2404,61,840,758,36,0.482454500805168,0,0
746,1.0,1,7909,65,576,753,45,0.6574803183390947,1,1
747,1.0,0,6525,51,374,705,49,0.4285100210024265,0,1
748,1.0,0,4813,52,494,589,16,0.5309676663497539,1,1
749,1.0,1,4757,48,272,834,97,0.4332937532646848,0,1
750,1.0,0,1241,78,384,747,2,0.651384058273001,1,1
751,1.0,1,4625,30,664,519,79,0.5115155615775929,1,0
752,1.0,1,1496,23,320,533,10,0.4327327497055631,0,1
753,1.0,1,3192,21,124,807,26,0.22622735667665217,0,0
754,1.0,1,2675,25,120,719,39,0.31187216529539774,0,0
755,1.0,0,6752,61,654,590,48,0.6154312767271406,1,0
756,1.0,1,4284,69,308,822,90,0.6423123381263216,1,0
757,1.0,0,7426,67,534,634,90,0.6368203098664693,1,1
758,1.0,0,1917,24,660,612,94,0.26174072229152673,0,0
759,1.0,0,5577,24,113,694,14,0.21404504241471203,0,0
760,1.0,0,7976,70,374,734,4,0.588163592545478,1,1
761,1.0,1,4130,58,385,739,32,0.6047684145894477,1,0
762,1.0,1,6942,59,843,637,39,0.6883253273142412,1,1
763,1.0,1,7924,50,226,653,59,0.596630695756998,1,0
764,1.0,0,5325,66,820,741,86,0.5445262784322693,1,1
765,1.0,0,3105,68,828,850,32,0.47641645819601885,0,1
766,1.0,1,6363,36,428,732,84,0.3998310966708609,0,1
767,1.0,0,2898,44,587,505,2,0.5209048129568086,1,1
768,1.0,0,7647,29,106,618,33,0.29689314180324416,0,0
769,1.0,1,8164,43,771,687,23,0.5025825974563776,1,1
770,1.0,1,7364,40,672,560,11,0.5750274552236189,1,1
771,1.0,1,6254,75,523,656,37,0.7945083455680805,1,1
772,1.0,0,8269,21,784,800,54,0.14702222841726337,0,0
773,1.0,1,6319,72,371,511,97,0.8458325489345496,1,1
774,1.0,0,5322,74,319,581,98,0.7318095795886366,1,0
775,1.0,0,4044,21,709,734,55,0.1756871692575859,0,0
776,1.0,0,2476,68,146,630,18,0.6486881139461498,1,0
777,1.0,0,7115,77,303,552,47,0.7709302084652514,1,0
778,1.0,1,3650,28,496,527,33,0.4856775963997225,0,1
779,1.0,0,1526,56,847,503,45,0.6355154619692311,1,0
780,1.0,1,3070,73,785,622,83,0.7996399048830432,1,0
781,1.0,0,5505,57,605,706,60,0.4854480696901516,0,0
782,1.0,0,7423,51,781,741,53,0.40041522306567195,0,1
783,1.0,0,6587,51,766,517,6,0.5785474802773162,1,0
784,1.0,1,6271,18,376,526,64,0.39119364571763066,0,0
785,1.0,0,1802,78,389,615,32,0.7407245220710674,1,1
786,1.0,0,3417,64,370,511,6,0.6986306463606741,1,1
787,1.0,0,6664,18,215,638,93,0.20529855650130574,0,0
788,1.0,1,1609,76,146,798,32,0.7179595021057692,1,1
789,1.0,1,7170,67,546,738,42,0.6852442803195892,1,1
790,1.0,1,2891,30,126,575,27,0.4665334101753016,0,0
791,1.0,0,1583,54,783,703,88,0.45883423018848635,0,0
792,1.0,0,2702,79,114,504,70,0.8093228518706119,1,1
793,1.0,0,6196,69,114,675,95,0.6241839766894596,1,1
794,1.0,0,5121,27,243,760,6,0.19836337013934183,0,0
795,1.0,0,1328,71,320,546,88,0.7310479896495111,1,1
796,1.0,1,4619,73,737,585,18,0.8180310916919874,1,1
797,1.0,0,4784,22,654,689,18,0.20387143152005502,0,0
798,1.0,1,4511,53,276,700,99,0.588246670059354,1,1
799,1.0,1,8254,33,203,662,88,0.4261784954513852,0,0
800,1.0,0,2593,35,316,754,27,0.25603358513853247,0,0
801,1.0,0,6843,33,181,640,68,0.31483280039480693,0,0
802,1.0,1,8247,63,477,647,64,0.7141075515318669,1,1
803,1.0,1,5870,37,324,814,71,0.3472565447740956,0,0
804,1.0,0,8477,58,325,672,78,0.5224762795869884,1,1
805,1.0,0,5523,30,504,541,17,0.3599394287587598,0,0
806,1.0,1,4681,78,756,699,16,0.7909169007965459,1,1
807,1.0,1,4093,49,457,638,96,0.59889809314889,1,0
808,1.0,0,2605,73,533,503,68,0.771342557516851,1,1
809,1.0,0,4246,33,539,748,23,0.24507971258855657,0,0
810,1.0,0,2658,51,515,844,81,0.32408552797949913,0,0
811,1.0,0,6234,27,726,526,64,0.3443793094059289,0,1
812,1.0,0,7940,60,559,606,7,0.593851904005174,1,0
813,1.0,0,2760,30,705,527,2,0.3703786490366154,0,1
814,1.0,0,3826,67,483,828,34,0.484390841244145,0,1
815,1.0,0,7834,76,424,624,31,0.7197345458335148,1,0
816,1.0,1,5630,29,706,784,50,0.30044378827863916,0,0
817,1.0,1,6178,24,711,656,94,0.3480667748912599,0,1
818,1.0,1,5688,29,658,526,45,0.496183160081738,0,0
819,1.0,1,1215,66,831,563,45,0.7861859108374059,1,0
820,1.0,0,4111,20,158,798,47,0.14300688278486062,0,0
821,1.0,1,7638,18,847,812,45,0.20386934837863882,0,0
822,1.0,1,4006,61,224,741,71,0.630742377959285,1,0
823,1.0,1,7527,24,763,635,89,0.3635483048114272,0,0
824,1.0,1,7644,39,469,740,58,0.42178742831485244,0,1
825,1.0,0,6490,56,381,751,86,0.4398432673323346,0,0
826,1.0,1,8277,69,673,584,80,0.7942926830337347,1,1
827,1.0,1,3576,32,378,517,60,0.5324905686258103,1,1
828,1.0,0,7131,50,641,769,24,0.3699049009676727,0,1
829,1.0,1,4678,45,273,759,29,0.46415343301868556,0,0
830,1.0,1,6922,35,355,710,95,0.40752132099522814,0,1
831,1.0,1,6028,40,812,655,33,0.4992008324544121,0,1
832,1.0,1,6020,46,119,612,13,0.5909873092502719,1,1
833,1.0,0,4876,19,466,589,63,0.23920186184003941,0,0
834,1.0,1,5597,77,152,829,69,0.7054660943694798,1,0
835,1.0,1,6915,64,496,696,64,0.6892507339233337,1,1
836,1.0,0,2065,32,570,647,4,0.30175402546690955,0,0
837,1.0,1,1447,31,802,806,55,0.3018904443800739,0,0
838,1.0,1,7863,19,149,827,8,0.2023430481975531,0,0
839,1.0,0,6395,33,147,711,90,0.2677615381828872,0,1
840,1.0,1,4261,32,224,550,29,0.5059980583067021,1,1
841,1.0,1,5268,71,193,813,14,0.6664132363842213,1,0
842,1.0,1,2609,71,299,589,13,0.8041687418838182,1,1
843,1.0,0,1952,71,358,715,56,0.6121402944253503,1,0
844,1.0,0,3906,38,341,773,93,0.26671719464023724,0,1
845,1.0,1,1258,35,232,799,97,0.3406248060317521,0,1
846,1.0,0,4531,21,379,729,17,0.17802858941427827,0,0
847,1.0,0,6178,20,572,668,50,0.2022385814448401,0,0
848,1.0,1,1724,75,221,807,17,0.7040358555378347,1,1
849,1.0,0,4303,66,739,644,19,0.6202481307502341,1,0
850,1.0,1,3261,35,625,708,65,0.409075587207513,0,0
851,1.0,0,3427,46,734,539,53,0.5129822839953507,1,0
852,1.0,0,5239,54,500,527,3,0.5989540401324199,1,0
853,1.0,1,2422,62,237,565,100,0.7577474416584302,1,1
854,1.0,1,6064,31,230,617,87,0.44266608799966917,0,1
855,1.0,0,3575,25,202,828,38,0.15539028800684912,0,0
856,1.0,1,1684,54,175,764,72,0.5472762838846716,1,0
857,1.0,1,1275,20,259,614,41,0.34350159828648913,0,0
858,1.0,1,1421,35,247,792,5,0.34570014707010843,0,1
859,1.0,1,3481,35,509,674,33,0.4357523561515053,0,0
860,1.0,1,5212,66,587,618,13,0.7549456859988855,1,1
861,1.0,0,1933,30,109,512,97,0.38169931615768027,0,1
862,1.0,1,2706,59,338,789,70,0.575263159491532,1,1
863,1.0,0,4872,19,781,645,26,0.20797131314713846,0,0
864,1.0,0,7828,20,188,567,7,0.25971100061989605,0,0
865,1.0,0,1464,75,537,581,52,0.7393598434988207,1,1
